16523239544398	1
16523239544824	1
16524302293201	1
16524347471429	1
16532453834150	1
16533440435961	1
16539418944754	1
16543029680262	1
16543032698656	1
16553036469829	1
16553036470234	1
16554631476135	1
16558360384012	1
16559076850083	1
16559076850281	1
16561410723283	1
16563117644162	1
16567978550808	1
16570534081150	1
16576233737665	1
16576233738010	1
16580679923479	1
16581033020964	1
16582042873344	1
16582042873617	1
16584268796725	1
16584268796749	1
16585397272028	1
16593072849903	1
16595380671835	1
16603752283396	1
16603752283867	1
16608057370229	1
16610763331315	1
16615795904051	1
16615796224311	1
16621540366401	1
16621825960478	1
16621986239153	1
16624371324981	1
16624371325161	1
16633255508282	1
16633255508756	1
16636084225062	1
16646324531454	1
16647356972172	1
16655097732893	1
16655097733091	1
16661864863661	1
16662519029425	1
16664242853127	1
16668903393023	1
16669926149974	1
16669926150025	1
16670198265782	1
16699902952422	1
16699905698031	1
16710509966848	1
16711817436573	1
16711817436834	1
16713975612369	1
16720295535738	1
16725670596622	1
16725670597393	1
16731766675737	1
16731766676313	1
16736294949043	1
16736294949187	1
16737675325904	1
16737675326174	1
16739335810098	1
16739335810554	1
16742530547203	1
16743325531285	1
16743821416639	1
16743821416696	1
16756680162038	1
16763323929731	1
16763323930535	1
16765406983194	1
16765406983359	1
16765773023624	1
16780210836971	1
16780210837199	1
16783088197640	1
16784975894103	1
16788641549332	1
16788641550292	1
16802881707271	1
16805242386545	1
16805503134163	1
16811208565062	1
16811327416808	1
16811327417225	1
16812110287861	1
16812950105636	1
16813711147550	1
16832217465269	1
16833431961058	1
16835259157920	1
16835259158031	1
16846135048827	1
16866070604970	1
16866070605690	1
16876260457362	1
16876319432555	1
16884129238240	1
16891738037667	1
16891968236335	1
16898397644231	1
16919231867365	1
16919231867509	1
16919234005924	1
16929424495530	1
16930831699354	1
16935893818829	1
16935893819186	1
16941418771088	1
16944913882447	1
16954385768104	1
16954385768371	1
16976136007030	1
16976136007141	1
16978975199993	1
16983050753332	1
16983050753809	1
16984675622292	1
16985716460134	1
16993536449967	1
16993536450357	1
17005368825470	1
17007689379941	1
17007689380028	1
17010380262534	1
17022655292556	1
17022655292973	1
17022901613023	1
17024440302600	1
17024440302921	1
17027112449722	1
17028280320086	1
17038769296370	1
17061992429248	1
17062449695487	1
17064496223966	1
17064551114787	1
17071133112024	1
17071512336863	1
17075885938404	1
17077642310534	1
17094840238871	1
17099899966108	1
17100530651017	1
17104690612580	1
17104690612820	1
17105915405470	1
17105915406016	1
17114822494393	1
17127776332916	1
17128322560239	1
17132410142454	1
17138446922958	1
17138446923423	1
17140191101344	1
17142821253749	1
17171618311626	1
17171618311773	1
17173497411414	1
17187884084625	1
17189680454342	1
17191475011234	1
17195759409220	1
17216091072727	1
17216091072961	1
17219262353142	1
17227760423028	1
17240424743808	1
17240603116678	1
17240603116870	1
17241983096149	1
17257057357771	1
17262802090280	1
17262802090577	1
17268213397647	1
17274499057885	1
17275030962511	1
17275367120717	1
17276600658135	1
17291777238159	1
17294424638276	1
17294918090856	1
17294918091288	1
17302829885126	1
17304514552290	1
17304514552647	1
17315471032580	1
1732630086030854599	1
17332087062316	1
17332087062403	1
17332840416891	1
17332840416939	1
17335610709750	1
17337960264156	1
17337960264432	1
17343144828032	1
17344191868077	1
17344934851970	1
17349159638246	1
17349159638573	1
17352610847418	1
17355251079884	1
17359680642683	1
17361794331439	1
17362832726162	1
17364098734655	1
17364098734889	1
17364102743861	1
17364579448218	1
17367516159329	1
17367579171460	1
17372844104937	1
17373394593812	1
17373394593980	1
17380108268047	1
17380108268191	1
17383131055811	1
17383131055898	1
17386897201373	1
17386897202075	1
17389146653863	1
17391167713450	1
17391167713996	1
17398283726507	1
17398283726690	1
17403630833650	1
17408521814639	1
17411281835097	1
17414969283658	1
17418596529907	1
17418596529961	1
17424798991437	1
17424799881013	1
17436262411920	1
17436263820824	1
17440719521247	1
17440719521313	1
17444681065936	1
17445175868132	1
17447552607750	1
17447589180613	1
17451647711288	1
17451647711633	1
17458436962960	1
17459653914391	1
17459653914430	1
17465872560265	1
17469437455509	1
17470688491083	1
17490254580380	1
17491179309853	1
17492449063061	1
17492449063190	1
17506180170579	1
17506201205005	1
17506201205641	1
17513363095310	1
17515210746074	1
17515210746302	1
17516790142716	1
17524597139704	1
17524597140307	1
17527254372275	1
17538261081102	1
17538261082020	1
17553160223205	1
17553160223226	1
17572360257300	1
17572360257342	1
17573835376738	1
17573835377371	1
17575058629676	1
17575058630297	1
17579282177248	1
17586419640222	1
17586419640237	1
1792512019629566571	1
1906801538016606947	1
1961375297337533929	1
1988339915324594252	1
2099871890674559472	1
2191766733905131652	1
2290645789526811162	1
2292455072778506109	1
2318765842193985062	1
2392606049258616	1
2500518875198236179	1
2519936055435770118	1
2602235905946847614	1
26740191533014684	1
2776010377379819006	1
2809627296012851584	1
285038267191686031	1
2925022062497443740	1
2955126003518576444	1
3026387393143433860	1
3170844987585019	1
3206471878310707184	1
3207541236554564967	1
3327598454191837753	1
3348293983790585324	1
3362292038812484517	1
337488703234549870	1
3460699344080091744	1
3680953580264383675	1
3687260438917525312	1
372813675427238916	1
3733479689085062208	1
3990857547405170384	1
400986190602680191	1
4135379009726849143	1
4146953285213694677	1
4549495861400428123	1
4561002844329163494	1
4601803693200077144	1
4622970044788591	1
4833434577550506093	1
4834436834492758979	1
4956629088361450580	1
4977418934456826316	1
5136947545962899401	1
5206659390678538974	1
5290566549696990162	1
5290566720438718302	1
5402328139051365897	1
5435723739979362638	1
5436783336110482158	1
5693885320115242759	1
5753480043227401557	1
577023771055419728	1
5798381485777854117	1
5851573841649833337	1
5887624339069297463	1
6079995671872368852	1
635077985003616116	1
6410916615692090103	1
6416394968659416907	1
6453918752286068109	1
6470781458304727394	1
6518172319427295709	1
6636045424294860561	1
6658214394208567363	1
6658512771010048754	1
666210333647857232	1
6864446394978642455	1
6917856758728918717	1
703010812818644863	1
7032843357179155088	1
7075031514961148	1
7092015962312802273	1
7265490583169109449	1
7281192192888072077	1
7309082737619953000	1
7383111682537350791	1
7453052404718906500	1
7462665246627943209	1
762002619717952391	1
7658921031388326136	1
7802782048273721289	1
7826940323186900523	1
7852495588844230530	1
789853272034397336	1
7907062769560557034	1
8012959283698115900	1
8033483807452250869	1
807692651829774651	1
8138138536463305808	1
8151435827228112423	1
8182006710210595199	1
8222407904738110231	1
8259232635288216298	1
8325426080648907082	1
8333704517496669074	1
8506826212953380973	1
854206254327237248	1
